Date,Time,Open,High,Low,Close,FinalDecision,ChEDec,HiLo,HiLoDec,Macd,Signal,Histogram,Crossover,MacdDec,Rsi,RsiMa,Stoch_K,Stoch_D,pairA,pairB,Profit,AllProfit
16/11/2022 11:21:00 AM +11:00,1668558060,6.2446,6.2446,6.2326,6.2326,-,-,-,-,,,,-,-,,,,,
16/11/2022 11:22:00 AM +11:00,1668558120,6.2353,6.2353,6.2353,6.2353,-,-,-,-,,,,-,idle,,,,,
16/11/2022 11:23:00 AM +11:00,1668558180,6.2402,6.2451,6.2366,6.24,-,-,-,-,,,,-,idle,,,,,
16/11/2022 11:24:00 AM +11:00,1668558240,6.2391,6.2391,6.2244,6.2244,-,sell,-,-,,,,-,idle,,,,,
16/11/2022 11:25:00 AM +11:00,1668558300,6.2277,6.2346,6.2228,6.2346,-,buy,-,idle,,,,-,idle,,,,,
16/11/2022 11:26:00 AM +11:00,1668558360,6.2323,6.239,6.2309,6.238,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:27:00 AM +11:00,1668558420,6.2415,6.2558,6.2415,6.2558,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:28:00 AM +11:00,1668558480,6.2557,6.2617,6.2554,6.2617,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:29:00 AM +11:00,1668558540,6.2536,6.2536,6.2452,6.2452,-,sell,-,idle,,,,-,idle,,,,,
16/11/2022 11:30:00 AM +11:00,1668558600,6.2579,6.2617,6.2554,6.2617,-,buy,-,idle,,,,-,idle,,,,,
16/11/2022 11:31:00 AM +11:00,1668558660,6.2615,6.2722,6.2615,6.2674,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:32:00 AM +11:00,1668558720,6.2674,6.2674,6.2624,6.2624,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:33:00 AM +11:00,1668558780,6.2726,6.28,6.2726,6.28,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:34:00 AM +11:00,1668558840,6.2744,6.2747,6.2687,6.2687,-,-,-,idle,,,,-,idle,,,,,
16/11/2022 11:35:00 AM +11:00,1668558900,6.2802,6.2802,6.2801,6.2801,-,-,-,idle,,,,-,idle,66.46,,66.46,66.46,
16/11/2022 11:36:00 AM +11:00,1668558960,6.2756,6.2798,6.2755,6.2798,-,-,-,idle,,,,-,idle,66.31,,66.38,66.42,
16/11/2022 11:37:00 AM +11:00,1668559020,6.2801,6.294,6.2801,6.2911,-,-,-,idle,,,,-,idle,69.11,,77.59,70.14,
16/11/2022 11:38:00 AM +11:00,1668559080,6.2944,6.3066,6.2922,6.3066,-,-,-,idle,,,,-,idle,72.49,,88.77,77.58,
16/11/2022 11:39:00 AM +11:00,1668559140,6.3081,6.3136,6.3042,6.3136,-,-,-,idle,,,,-,idle,73.88,,100,88.79,
16/11/2022 11:40:00 AM +11:00,1668559200,6.314,6.3196,6.3042,6.3042,-,sell,hh,idle,,,,-,idle,68.85,,77.85,88.87,
16/11/2022 11:41:00 AM +11:00,1668559260,6.3119,6.3119,6.2929,6.2929,-,-,-,idle,,,,-,idle,63.28,,44.52,74.12,
16/11/2022 11:42:00 AM +11:00,1668559320,6.2983,6.2983,6.2807,6.2807,-,-,hl,idle,,,,-,idle,57.83,,11.19,44.52,
16/11/2022 11:43:00 AM +11:00,1668559380,6.2888,6.2889,6.2819,6.2889,-,-,-,idle,,,,-,idle,60.3,,5.14,20.28,
16/11/2022 11:44:00 AM +11:00,1668559440,6.2875,6.2997,6.2822,6.2997,-,buy,lh,idle,,,,-,idle,63.35,,16.6,10.97,
16/11/2022 11:45:00 AM +11:00,1668559500,6.2909,6.2909,6.2909,6.2909,-,sell,-,idle,,,,-,idle,59.35,,19.76,13.83,
16/11/2022 11:46:00 AM +11:00,1668559560,6.2868,6.2868,6.2789,6.2789,-,-,ll,idle,0.2059,,,-,idle,54.32,,14.63,17,
16/11/2022 11:47:00 AM +11:00,1668559620,6.289,6.289,6.2873,6.2873,-,buy,-,idle,0.1948,,,-,idle,57.06,,7.84,14.08,
16/11/2022 11:48:00 AM +11:00,1668559680,6.2982,6.315,6.2982,6.315,-,-,-,sell,0.186,,,-,idle,64.62,64.09,22.23,14.9,
16/11/2022 11:49:00 AM +11:00,1668559740,6.3158,6.3184,6.315,6.315,-,-,hh,idle,0.177,,,-,idle,64.62,63.95,39.78,23.28,
16/11/2022 11:50:00 AM +11:00,1668559800,6.3079,6.3079,6.2883,6.2883,-,sell,-,idle,0.1659,,,-,idle,54,63.07,35.1,32.37,
16/11/2022 11:51:00 AM +11:00,1668559860,6.2878,6.294,6.2878,6.294,-,-,hl,idle,0.1557,,,-,idle,55.67,62.12,20.36,31.75,
16/11/2022 11:52:00 AM +11:00,1668559920,6.296,6.2979,6.293,6.2979,-,buy,-,idle,0.1462,,,-,idle,56.83,61,7.56,21.01,
16/11/2022 11:53:00 AM +11:00,1668559980,6.2959,6.2959,6.2914,6.2914,-,sell,-,buy,0.1366,,,-,idle,54.29,59.6,8.2,12.04,
16/11/2022 11:54:00 AM +11:00,1668560040,6.296,6.296,6.2926,6.2926,-,-,-,idle,0.1276,0.1662,-0.0386,-,idle,54.69,58.59,7.56,7.77,
16/11/2022 11:55:00 AM +11:00,1668560100,6.3016,6.3016,6.2857,6.2869,-,-,lh,idle,0.1187,0.1565,-0.0378,-,idle,52.33,57.8,2.81,6.19,
16/11/2022 11:56:00 AM +11:00,1668560160,6.2859,6.2888,6.267,6.267,-,-,ll,idle,0.1087,0.1469,-0.0382,-,idle,45.02,56.89,2.17,4.18,
16/11/2022 11:57:00 AM +11:00,1668560220,6.2731,6.279,6.2731,6.2742,-,-,-,idle,0.1003,0.1374,-0.0371,-,idle,47.86,56,4.83,3.27,
16/11/2022 11:58:00 AM +11:00,1668560280,6.2691,6.2791,6.2691,6.2791,-,buy,-,sell,0.0929,0.1281,-0.0352,-,idle,49.76,55.03,12.89,6.63,
16/11/2022 11:59:00 AM +11:00,1668560340,6.2668,6.2668,6.2645,6.2645,-,sell,ll,idle,0.0849,0.1191,-0.0342,-,idle,44.55,53.97,12.89,10.2,
16/11/2022 12:00:00 PM +11:00,1668560400,6.2679,6.282,6.2679,6.282,-,buy,-,idle,0.0791,0.1106,-0.0315,-,idle,51.15,53.74,19.03,14.94,
16/11/2022 12:01:00 PM +11:00,1668560460,6.2785,6.2826,6.2785,6.2826,-,-,-,sell,0.0736,0.1025,-0.0289,-,idle,51.36,53.34,22.29,18.07,
16/11/2022 12:02:00 PM +11:00,1668560520,6.2752,6.2831,6.2752,6.2831,-,-,lh,idle,0.0686,0.0949,-0.0264,-,idle,51.55,52.4,33.93,25.08,
16/11/2022 12:03:00 PM +11:00,1668560580,6.2783,6.2783,6.2783,6.2783,-,sell,-,idle,0.0635,0.0878,-0.0244,-,idle,49.55,51.33,36.54,30.92,
16/11/2022 12:04:00 PM +11:00,1668560640,6.2707,6.2758,6.2707,6.2758,-,-,hl,idle,0.0585,0.0811,-0.0226,-,idle,48.49,50.93,35.92,35.46,
16/11/2022 12:05:00 PM +11:00,1668560700,6.2856,6.288,6.2856,6.288,-,buy,-,idle,0.055,0.0751,-0.0202,-,idle,53.69,50.79,49.08,40.51,
16/11/2022 12:06:00 PM +11:00,1668560760,6.288,6.2949,6.288,6.2949,-,-,-,buy,0.0521,0.0698,-0.0177,-,idle,56.37,50.76,68.84,51.28,
16/11/2022 12:07:00 PM +11:00,1668560820,6.298,6.3118,6.298,6.3118,-,-,-,idle,0.0506,0.0651,-0.0145,-,idle,62.15,51.32,91.47,69.8,
16/11/2022 12:08:00 PM +11:00,1668560880,6.3112,6.318,6.3089,6.318,-,-,-,idle,0.0494,0.0611,-0.0118,-,idle,64.03,51.99,100,86.77,
16/11/2022 12:09:00 PM +11:00,1668560940,6.3181,6.3529,6.3181,6.3472,-,-,-,idle,0.0501,0.0579,-0.0078,-,idle,71.27,53.34,100,97.16,
16/11/2022 12:10:00 PM +11:00,1668561000,6.3529,6.3641,6.3403,6.3403,-,-,hh,idle,0.0496,0.0553,-0.0056,-,idle,67.8,54.97,95.67,98.56,
16/11/2022 12:11:00 PM +11:00,1668561060,6.3495,6.3495,6.347,6.347,-,-,-,idle,0.0492,0.0531,-0.0039,-,idle,69.36,56.5,93.28,96.32,
16/11/2022 12:12:00 PM +11:00,1668561120,6.3396,6.3421,6.3333,6.3343,-,sell,hl,idle,0.0473,0.0513,-0.004,-,idle,63.11,57.46,83.1,90.68,
16/11/2022 12:13:00 PM +11:00,1668561180,6.3343,6.3343,6.3343,6.3343,-,-,-,idle,0.0453,0.0498,-0.0046,-,idle,63.11,58.79,75.49,83.96,
16/11/2022 12:14:00 PM +11:00,1668561240,6.3373,6.3406,6.3373,6.3406,-,buy,-,idle,0.0437,0.0486,-0.0049,-,idle,64.93,59.77,68.59,75.73,
16/11/2022 12:15:00 PM +11:00,1668561300,6.3472,6.3472,6.3472,6.3472,-,-,-,idle,0.0424,0.0475,-0.0051,-,idle,66.78,60.87,72.19,72.09,
16/11/2022 12:16:00 PM +11:00,1668561360,6.3447,6.3514,6.3447,6.3508,-,-,lh,idle,0.0413,0.0465,-0.0052,-,idle,67.77,62.03,79.02,73.27,
16/11/2022 12:17:00 PM +11:00,1668561420,6.3438,6.346,6.3438,6.346,-,sell,hl,idle,0.0395,0.0454,-0.0059,-,idle,64.97,63.13,79.08,76.76,
16/11/2022 12:18:00 PM +11:00,1668561480,6.3482,6.3489,6.3452,6.3452,-,-,-,idle,0.0376,0.044,-0.0064,-,idle,64.5,64.27,72.81,76.97,
16/11/2022 12:19:00 PM +11:00,1668561540,6.3452,6.3452,6.3452,6.3452,-,-,-,buy,0.0357,0.0424,-0.0067,-,idle,64.5,65.05,62.78,71.56,
16/11/2022 12:20:00 PM +11:00,1668561600,6.336,6.336,6.3251,6.3251,-,-,-,idle,0.0322,0.0405,-0.0084,-,idle,53.1,64.81,38.66,58.08,
16/11/2022 12:21:00 PM +11:00,1668561660,6.3251,6.3251,6.3074,6.3116,-,-,ll,idle,0.028,0.0384,-0.0104,-,idle,47.09,63.74,18.18,39.87,
